parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5157,5157,5157,5157,2012,24,205,24,143,2012,62,24,125,121,118,24,24,205,62,27,27,0,24,3,3,3,3,3,6,2,2,2,4,4,0,2024-01-04 20:46:00,1
5183,5183,5183,5183,2024,24,216,24,149,2024,67,24,125,121,118,24,24,216,67,32,32,0,24,8,8,8,8,8,6,2,2,2,4,4,0,2024-01-04 20:48:00,0
5161,5161,5161,5161,2020,24,247,24,145,2020,102,24,124,120,118,24,24,247,51,28,28,10,24,4,4,3,3,3,4,2,2,2,4,4,0,2024-01-04 20:50:00,52
5172,5171,5171,5171,2024,24,200,24,145,2024,55,24,130,122,118,24,24,200,55,28,28,0,24,4,4,4,4,3,8,2,2,2,8,8,1,2024-01-04 20:52:00,0
5176,5178,5176,5176,2013,24,230,24,144,2013,86,24,122,120,117,24,24,230,86,28,28,0,24,4,4,4,4,4,6,2,2,2,2,2,0,2024-01-04 20:54:00,0
5202,5203,5203,5203,2030,24,221,24,149,2030,72,24,122,121,119,24,24,221,72,31,31,0,24,7,7,7,7,6,4,2,2,2,1,1,1,2024-01-04 20:56:00,0
5198,5197,5197,5197,2026,24,228,24,145,2026,83,24,122,119,119,24,24,228,83,28,28,0,24,4,4,4,4,4,0,2,2,2,3,3,0,2024-01-04 20:58:00,0
5161,5161,5161,5161,2016,24,210,24,145,2016,65,24,125,120,117,24,24,210,65,28,28,0,24,4,4,4,4,4,6,2,2,2,5,5,0,2024-01-04 21:00:00,0
5168,5167,5169,5169,2017,24,209,24,148,2017,61,24,122,120,118,24,24,209,61,31,31,0,24,7,7,7,7,7,4,2,2,2,2,2,0,2024-01-04 21:02:00,0
5160,5160,5160,5160,2021,24,197,24,145,2021,52,24,121,119,118,24,24,197,52,28,28,0,24,4,4,4,4,4,2,2,2,2,2,2,0,2024-01-04 21:04:00,0
5166,5185,5166,5166,2023,22,201,22,144,2023,57,22,120,119,118,22,22,201,57,27,27,0,22,3,3,3,3,3,2,2,2,2,1,1,0,2024-01-04 21:06:00,0
5194,5194,5194,5194,2031,24,211,24,145,2031,66,24,123,118,118,24,24,211,66,28,28,0,24,4,4,4,4,3,0,2,2,2,5,5,1,2024-01-04 21:08:00,0
5187,5187,5187,5187,2022,24,223,24,148,2022,75,24,123,120,118,24,24,223,75,31,31,0,24,7,7,7,7,7,4,2,2,2,3,3,0,2024-01-04 21:10:00,0
5184,5184,5184,5184,2019,24,217,24,145,2019,72,24,125,119,118,24,24,217,72,28,28,0,24,4,4,4,4,3,2,2,2,2,6,6,1,2024-01-04 21:12:00,0
5177,5176,5176,5176,2024,24,211,24,145,2024,66,24,122,119,118,24,24,211,66,28,28,0,24,4,4,4,4,4,2,2,2,2,3,3,0,2024-01-04 21:14:00,0
5172,5173,5173,5173,2026,24,195,24,145,2026,50,24,127,122,118,24,24,195,50,28,28,0,24,4,4,4,4,4,8,2,2,2,5,5,0,2024-01-04 21:16:00,0
5169,5169,5169,5169,2026,24,195,24,148,2026,47,24,123,119,118,24,24,195,47,31,31,0,24,7,7,7,7,7,2,2,2,2,4,4,0,2024-01-04 21:18:00,0
5188,5185,5185,5185,2034,24,197,24,146,2034,51,24,123,120,118,24,24,197,51,28,28,0,24,4,4,4,4,4,4,2,2,2,3,3,0,2024-01-04 21:20:00,0
5140,5143,5143,5143,2002,24,212,24,144,2002,68,24,124,118,118,24,24,212,68,28,28,0,24,4,4,4,4,3,0,2,2,2,6,6,1,2024-01-04 21:22:00,0
5149,5148,5148,5148,2014,24,214,24,147,2014,67,24,122,118,118,24,24,214,67,31,31,0,24,7,7,7,7,7,0,2,2,2,4,4,0,2024-01-04 21:24:00,0
5192,5192,5192,5192,2040,24,192,24,145,2040,47,24,122,119,118,24,24,192,47,27,27,0,24,3,3,3,3,3,2,2,2,2,3,3,0,2024-01-04 21:26:00,0
5221,5222,5222,5222,2038,24,223,24,146,2038,77,24,123,122,119,24,24,223,77,28,28,0,24,4,4,4,4,3,6,2,2,2,1,1,1,2024-01-04 21:28:00,0
5165,5164,5164,5164,2017,24,205,24,144,2017,61,24,124,119,118,24,24,205,61,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2024-01-04 21:30:00,0
5185,5186,5186,5186,2028,22,212,22,149,2028,63,22,124,122,118,22,22,212,63,31,31,0,22,7,7,7,7,7,8,2,2,2,2,2,0,2024-01-04 21:32:00,0
5162,5162,5162,5162,2023,24,192,24,145,2023,47,24,124,121,118,24,24,192,47,28,28,0,24,4,4,4,4,4,6,2,2,2,3,3,0,2024-01-04 21:34:00,0
5180,5179,5179,5179,2023,24,205,24,145,2023,60,24,124,120,119,24,24,205,60,28,28,0,24,4,4,4,4,4,2,2,2,2,4,4,0,2024-01-04 21:36:00,0
5170,5171,5171,5171,2017,24,216,24,147,2017,69,24,122,120,117,24,24,216,69,31,31,0,24,7,7,7,7,6,6,2,2,2,2,2,1,2024-01-04 21:38:00,0
5191,5192,5191,5191,2031,24,205,24,146,2031,59,24,124,120,119,24,24,205,59,28,28,0,24,4,4,4,4,4,2,2,2,2,4,4,0,2024-01-04 21:40:00,0
5190,5189,5189,5189,2018,24,227,24,144,2018,83,24,125,122,119,24,24,227,83,27,27,0,24,3,3,3,3,3,6,2,2,2,3,3,0,2024-01-04 21:42:00,0
5177,5177,5177,5177,2021,24,213,24,145,2021,68,24,122,119,118,24,24,213,68,28,28,0,24,4,4,4,4,3,2,2,2,2,3,3,1,2024-01-04 21:44:00,0
5207,5208,5208,5208,2029,24,230,24,149,2029,81,24,124,122,118,24,24,230,81,32,32,0,24,8,8,8,8,8,8,2,2,2,2,2,0,2024-01-04 21:46:00,0
5110,5110,5110,5110,2002,24,187,24,143,2002,44,24,121,119,118,24,24,187,44,27,27,0,24,3,3,3,3,3,2,2,2,2,2,2,0,2024-01-04 21:48:00,0
5211,5211,5211,5211,2037,24,274,24,147,2037,127,24,119,119,118,24,24,274,76,29,29,0,24,5,5,4,4,4,2,2,2,2,0,0,0,2024-01-04 21:50:00,52
5214,5213,5213,5213,2038,24,213,24,146,2038,67,24,124,121,120,24,24,213,67,28,28,0,24,4,4,4,4,4,2,2,2,2,3,3,0,2024-01-04 21:52:00,0
5164,5164,5164,5164,2019,24,207,24,147,2019,60,24,123,120,117,24,24,207,60,31,31,0,24,7,7,7,7,6,6,2,2,2,3,3,1,2024-01-04 21:54:00,0
5190,5188,5188,5188,2025,24,214,24,146,2025,68,24,123,118,118,24,24,214,68,28,28,0,24,4,4,4,4,4,0,2,2,2,5,5,0,2024-01-04 21:56:00,0
6763,6766,6766,6766,2636,28,286,28,187,2636,99,28,161,157,155,28,28,286,99,35,35,0,28,4,4,4,4,3,4,3,3,3,4,4,1,2024-01-04 21:58:00,0
5203,5203,5203,5203,2023,24,231,24,149,2023,82,24,123,118,118,24,24,231,82,31,31,0,24,7,7,7,7,7,0,2,2,2,5,5,0,2024-01-04 22:00:00,0
5161,5159,5161,5161,2019,24,202,24,145,2019,57,24,121,120,118,24,24,202,57,28,28,0,24,4,4,4,4,4,4,2,2,2,1,1,0,2024-01-04 22:02:00,0
5173,5172,5172,5172,2024,24,202,24,144,2024,58,24,122,120,119,24,24,202,58,27,27,0,24,3,3,3,3,3,2,2,2,2,2,2,0,2024-01-04 22:04:00,0
5205,5205,5205,5205,2029,24,222,24,145,2029,77,24,122,120,119,24,24,222,77,28,28,0,24,4,4,4,4,4,2,2,2,2,2,2,0,2024-01-04 22:06:00,0
5199,5197,5197,5197,2028,24,224,24,149,2028,75,24,126,119,118,24,24,224,75,31,31,0,24,7,7,7,7,7,2,2,2,2,7,7,0,2024-01-04 22:08:00,0
5181,5184,5184,5184,2024,24,208,24,145,2024,63,24,125,121,118,24,24,208,63,28,28,0,24,4,4,4,4,3,6,2,2,2,4,4,1,2024-01-04 22:10:00,0
5153,5153,5153,5153,2013,24,204,24,144,2013,60,24,123,120,118,24,24,204,60,28,28,0,24,4,4,4,4,4,4,2,2,2,3,3,0,2024-01-04 22:12:00,0
5182,5181,5181,5181,2028,24,205,24,148,2028,57,24,125,122,118,24,24,205,57,31,31,0,24,7,7,7,7,6,8,2,2,2,3,3,1,2024-01-04 22:14:00,0
5181,5181,5182,5181,2023,24,206,24,145,2023,61,24,125,123,119,24,24,206,61,28,28,0,24,4,4,4,4,4,8,2,2,2,2,2,0,2024-01-04 22:16:00,0
5191,5191,5190,5191,2030,24,211,24,146,2030,65,24,121,118,118,24,24,211,65,28,28,0,24,4,4,4,4,4,0,2,2,2,3,3,0,2024-01-04 22:18:00,0
5151,5152,5152,5152,2019,24,196,24,142,2019,54,24,122,118,118,24,24,196,54,26,26,0,24,3,3,3,3,3,0,2,2,2,4,4,0,2024-01-04 22:20:00,0
5159,5158,5158,5158,2011,22,222,22,149,2011,73,22,124,119,118,22,22,222,73,32,32,0,22,8,8,8,8,8,2,2,2,2,5,5,0,2024-01-04 22:22:00,0
5159,5160,5160,5160,2016,24,204,24,144,2016,60,24,122,119,118,24,24,204,60,27,27,0,24,3,3,3,3,3,2,2,2,2,3,3,0,2024-01-04 22:24:00,0
5218,5218,5218,5218,2040,24,214,24,146,2040,68,24,124,121,119,24,24,214,68,28,28,0,24,4,4,4,4,3,4,2,2,2,3,3,1,2024-01-04 22:26:00,0
5176,5175,5175,5175,2020,24,215,24,145,2020,70,24,123,118,118,24,24,215,70,28,28,0,24,4,4,4,4,4,0,2,2,2,5,5,0,2024-01-04 22:28:00,0
5186,5187,5187,5187,2024,24,220,24,149,2024,71,24,120,118,117,24,24,220,71,31,31,0,24,7,7,7,7,6,2,2,2,2,2,2,1,2024-01-04 22:30:00,0
5189,5188,5188,5188,2030,24,210,24,145,2030,65,24,125,120,119,24,24,210,65,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2024-01-04 22:32:00,0
5165,5186,5166,5166,2020,24,197,24,145,2020,52,24,124,119,118,24,24,197,52,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2024-01-04 22:34:00,0
5177,5177,5177,5177,2026,24,208,24,149,2026,59,24,122,119,118,24,24,208,59,31,31,4,24,7,7,7,7,7,2,2,2,2,3,3,0,2024-01-04 22:36:00,0
5218,5218,5218,5218,2039,24,219,24,146,2039,73,24,124,122,119,24,24,219,73,28,28,0,24,4,4,4,4,4,6,2,2,2,2,2,0,2024-01-04 22:38:00,0
5209,5209,5209,5209,2034,24,220,24,144,2034,76,24,123,119,118,24,24,220,76,27,27,0,24,3,3,3,3,3,2,2,2,2,4,4,0,2024-01-04 22:40:00,0
5154,5153,5153,5153,2011,24,208,24,145,2011,63,24,125,121,119,24,24,208,63,28,28,0,24,4,4,4,4,3,4,2,2,2,4,4,1,2024-01-04 22:42:00,0
5140,5141,5141,5141,2011,24,212,24,147,2011,65,24,120,118,117,24,24,212,65,31,31,0,24,7,7,7,7,7,2,2,2,2,2,2,0,2024-01-04 22:44:00,0
5192,5191,5191,5191,2026,24,220,23,148,2026,72,23,125,121,118,23,23,220,72,30,30,0,23,5,4,4,4,3,6,2,2,2,4,4,1,2024-01-04 22:46:00,3
5172,5191,5172,5172,2021,22,211,23,145,2021,66,23,124,120,118,23,23,211,66,28,28,0,23,4,4,4,4,4,4,2,2,2,4,4,0,2024-01-04 22:48:00,0
5181,5181,5181,5181,2029,24,253,24,147,2029,106,24,121,119,118,24,24,253,55,29,29,0,24,5,5,4,4,4,2,2,2,2,2,2,0,2024-01-04 22:50:00,52
5160,5161,5161,5161,2019,24,205,24,148,2019,57,24,120,119,118,24,24,205,57,31,31,0,24,7,7,7,7,7,2,2,2,2,1,1,0,2024-01-04 22:52:00,0
5187,5187,5187,5187,2029,24,207,24,146,2029,61,24,124,119,118,24,24,207,61,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2024-01-04 22:54:00,0
5194,5194,5194,5194,2027,24,212,24,145,2027,67,24,128,121,118,24,24,212,67,28,28,10,24,4,4,4,4,3,6,2,2,2,7,7,1,2024-01-04 22:56:00,0
5170,5170,5170,5170,2015,24,213,24,148,2015,65,24,126,121,119,24,24,213,65,31,31,0,24,7,7,7,7,7,4,2,2,2,5,5,0,2024-01-04 22:58:00,0
5174,5174,5174,5174,2021,24,203,24,144,2021,59,24,126,120,118,24,24,203,59,27,27,0,24,3,3,3,3,3,4,2,2,2,6,6,0,2024-01-04 23:00:00,0
5162,5160,5162,5162,2010,24,216,24,145,2010,71,24,124,121,117,24,24,216,71,28,28,0,24,4,4,4,4,3,8,2,2,2,3,3,1,2024-01-04 23:02:00,0
5188,5187,5187,5187,2024,24,216,24,145,2024,71,24,124,120,119,24,24,216,71,28,28,0,24,4,4,4,4,4,2,2,2,2,4,4,0,2024-01-04 23:04:00,0
5202,5202,5202,5202,2028,24,221,24,149,2028,72,24,127,123,120,24,24,221,72,31,31,0,24,7,7,7,7,7,6,2,2,2,4,4,0,2024-01-04 23:06:00,0
5153,5154,5154,5154,2016,24,203,24,144,2016,59,24,126,120,117,24,24,203,59,28,28,0,24,4,4,4,4,4,6,2,2,2,6,6,0,2024-01-04 23:08:00,0
5205,5204,5204,5204,2030,24,218,24,146,2030,72,24,124,122,118,24,24,218,72,28,28,0,24,4,4,4,4,4,8,2,2,2,2,2,0,2024-01-04 23:10:00,0
5206,5206,5206,5206,2028,22,227,22,148,2028,79,22,126,123,118,22,22,227,79,31,31,0,22,7,7,7,7,6,10,2,2,2,3,3,1,2024-01-04 23:12:00,0
5198,5198,5198,5198,2025,24,226,24,145,2025,81,24,123,120,118,24,24,226,81,28,28,0,24,4,4,4,4,4,4,2,2,2,3,3,0,2024-01-04 23:14:00,0
5170,5170,5170,5170,2018,24,209,24,144,2018,65,24,122,118,118,24,24,209,65,27,27,0,24,3,3,3,3,3,0,2,2,2,4,4,0,2024-01-04 23:16:00,0
5194,5195,5195,5195,2035,24,208,24,146,2035,62,24,120,119,119,24,24,208,62,28,28,0,24,4,4,4,4,3,0,2,2,2,1,1,1,2024-01-04 23:18:00,0
5173,5173,5173,5173,2029,24,199,24,149,2029,50,24,120,118,118,24,24,199,50,32,32,0,24,8,8,8,8,8,0,2,2,2,2,2,0,2024-01-04 23:20:00,0
5149,5148,5148,5148,2015,24,195,24,144,2015,51,24,119,119,118,24,24,195,51,27,27,0,24,3,3,3,3,3,2,2,2,2,0,0,0,2024-01-04 23:22:00,0
5201,5202,5202,5202,2034,24,215,24,145,2034,70,24,123,120,119,24,24,215,70,28,28,0,24,4,4,4,4,4,2,2,2,2,3,3,0,2024-01-04 23:24:00,0
5172,5172,5172,5172,2023,24,202,24,145,2023,57,24,122,120,118,24,24,202,57,28,28,0,24,4,4,4,4,4,4,2,2,2,2,2,0,2024-01-04 23:26:00,0
5177,5176,5176,5176,2019,24,214,24,148,2019,66,24,124,122,118,24,24,214,66,31,31,0,24,7,7,7,7,6,8,2,2,2,2,2,1,2024-01-04 23:28:00,0
5144,5144,5144,5144,2015,24,204,24,145,2015,59,24,120,119,118,24,24,204,59,28,28,0,24,4,4,4,4,4,2,2,2,2,1,1,0,2024-01-04 23:30:00,0
5178,5179,5179,5179,2017,24,220,24,145,2017,75,24,120,119,118,24,24,220,75,28,28,0,24,4,4,4,4,3,2,2,2,2,1,1,1,2024-01-04 23:32:00,0
5183,5183,5183,5183,2022,24,216,24,148,2022,68,24,121,118,118,24,24,216,68,31,31,0,24,7,7,7,7,7,0,2,2,2,3,3,0,2024-01-04 23:34:00,0
5200,5200,5200,5200,2032,24,216,24,145,2032,71,24,124,122,118,24,24,216,71,28,28,0,24,4,4,4,4,4,8,2,2,2,2,2,0,2024-01-04 23:36:00,0
5145,5145,5145,5145,2016,22,194,22,144,2016,50,22,118,117,117,22,22,194,50,27,27,0,22,3,3,3,3,3,0,2,2,2,1,1,0,2024-01-04 23:38:00,0
5167,5167,5167,5167,2027,24,191,24,145,2027,46,24,125,121,118,24,24,191,46,28,28,0,24,4,4,4,4,4,6,2,2,2,4,4,0,2024-01-04 23:40:00,0
5173,5175,5173,5173,2017,24,217,24,148,2017,69,24,123,120,118,24,24,217,69,31,31,0,24,7,7,7,7,7,4,2,2,2,3,3,0,2024-01-04 23:42:00,0
5204,5204,5204,5204,2032,24,220,24,145,2032,75,24,123,119,119,24,24,220,75,28,28,0,24,4,4,4,4,3,0,2,2,2,4,4,1,2024-01-04 23:44:00,0
5188,5188,5188,5188,2031,24,202,24,145,2031,57,24,124,120,118,24,24,202,57,28,28,0,24,4,4,4,4,4,4,2,2,2,4,4,0,2024-01-04 23:46:00,0
5193,5191,5191,5191,2027,24,223,24,148,2027,75,24,122,120,119,24,24,223,75,31,31,0,24,7,7,7,7,6,2,2,2,2,2,2,1,2024-01-04 23:48:00,0
5188,5188,5188,5188,2029,24,263,24,147,2029,116,24,123,120,119,24,24,263,65,29,29,0,24,5,5,4,4,4,2,2,2,2,3,3,0,2024-01-04 23:50:00,52
5189,5191,5191,5191,2029,24,207,24,145,2029,62,24,120,118,118,24,24,207,62,28,28,0,24,4,4,4,4,4,0,2,2,2,2,2,0,2024-01-04 23:52:00,0
5128,5126,5126,5126,2007,24,199,24,143,2007,56,24,121,118,117,24,24,199,56,27,27,0,24,3,3,3,3,3,2,2,2,2,3,3,0,2024-01-04 23:54:00,0
5204,5205,5205,5205,2029,24,225,24,150,2029,75,24,125,120,119,24,24,225,75,32,32,0,24,8,8,8,8,8,2,2,2,2,5,5,0,2024-01-04 23:56:00,0
5194,5196,5195,5195,2026,24,216,24,144,2026,72,24,126,120,119,24,24,216,72,27,27,0,24,3,3,3,3,3,2,2,2,2,6,6,0,2024-01-04 23:58:00,0
5197,5197,5197,5197,2034,24,204,24,145,2034,59,24,123,119,118,24,24,204,59,28,28,0,24,4,4,4,4,3,2,2,2,2,4,4,1,2024-01-05 00:00:00,0
5170,5169,5169,5169,2020,24,204,24,146,2020,58,24,125,122,118,24,24,204,58,28,28,0,24,4,4,4,4,4,8,2,2,2,3,3,0,2024-01-05 00:02:00,0
5174,5175,5175,5175,2025,22,207,22,148,2025,59,22,123,121,118,22,22,207,59,31,31,0,22,7,7,7,7,6,6,2,2,2,2,2,1,2024-01-05 00:04:00,0
5192,5191,5191,5191,2028,24,218,24,145,2028,73,24,126,124,119,24,24,218,73,28,28,0,24,4,4,4,4,4,10,2,2,2,2,2,0,2024-01-05 00:06:00,0
5182,5183,5183,5183,2024,24,216,24,145,2024,71,24,122,118,118,24,24,216,71,28,28,0,24,4,4,4,4,4,0,2,2,2,4,4,0,2024-01-05 00:08:00,0
5173,5173,5173,5173,2028,24,200,24,148,2028,52,24,123,118,118,24,24,200,52,31,31,0,24,7,7,7,7,7,0,2,2,2,5,5,0,2024-01-05 00:10:00,0
5201,5201,5201,5201,2027,24,223,24,145,2027,78,24,124,119,118,24,24,223,78,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2024-01-05 00:12:00,0
5175,5175,5175,5175,2019,24,218,24,144,2019,74,24,124,120,118,24,24,218,74,27,27,0,24,3,3,3,3,3,4,2,2,2,4,4,0,2024-01-05 00:14:00,0
5166,5165,5165,5165,2023,24,201,24,145,2023,56,24,120,119,118,24,24,201,56,28,28,0,24,4,4,4,4,3,2,2,2,2,1,1,1,2024-01-05 00:16:00,0
5137,5138,5138,5138,2007,24,215,24,147,2007,68,24,121,118,118,24,24,215,68,31,31,0,24,7,7,7,7,7,0,2,2,2,3,3,0,2024-01-05 00:18:00,0
5143,5142,5143,5143,2021,24,181,24,145,2021,36,24,121,119,118,24,24,181,36,28,28,0,24,4,4,4,4,3,2,2,2,2,2,2,1,2024-01-05 00:20:00,0
5148,5149,5148,5148,2017,24,196,24,145,2017,51,24,119,119,118,24,24,196,51,28,28,0,24,4,4,4,4,4,2,2,2,2,0,0,0,2024-01-05 00:22:00,0
5179,5179,5179,5179,2033,24,196,24,148,2033,48,24,126,119,118,24,24,196,48,31,31,0,24,7,7,7,7,7,2,2,2,2,7,7,0,2024-01-05 00:24:00,0
5226,5225,5225,5225,2038,24,224,24,146,2038,78,24,126,122,119,24,24,224,78,28,28,0,24,4,4,4,4,4,6,2,2,2,4,4,0,2024-01-05 00:26:00,0
5202,5203,5203,5203,2033,24,215,24,146,2033,69,24,123,119,119,24,24,215,69,28,28,0,24,4,4,4,4,4,0,2,2,2,4,4,0,2024-01-05 00:28:00,0
5173,5172,5172,5172,2020,22,212,22,145,2020,67,22,126,120,118,22,22,212,67,28,28,0,22,4,4,4,4,3,4,2,2,2,6,6,1,2024-01-05 00:30:00,0
5172,5174,5173,5173,2017,24,221,24,147,2017,74,24,122,119,117,24,24,221,74,31,31,0,24,7,7,7,7,7,4,2,2,2,3,3,0,2024-01-05 00:32:00,0
5168,5167,5167,5167,2025,24,202,24,144,2025,58,24,122,122,118,24,24,202,58,27,27,0,24,3,3,3,3,3,8,2,2,2,0,0,0,2024-01-05 00:34:00,0
5186,5185,5185,5185,2023,24,216,24,145,2023,71,24,123,120,118,24,24,216,71,28,28,0,24,4,4,4,4,3,4,2,2,2,3,3,1,2024-01-05 00:36:00,0
5208,5210,5210,5210,2039,24,210,24,146,2039,64,24,124,122,120,24,24,210,64,28,28,0,24,4,4,4,4,4,4,2,2,2,2,2,0,2024-01-05 00:38:00,0
5143,5142,5142,5142,2018,24,199,24,147,2018,52,24,124,120,117,24,24,199,52,31,31,0,24,7,7,7,7,7,6,2,2,2,4,4,0,2024-01-05 00:40:00,0
5185,5186,5186,5186,2026,24,218,24,147,2026,71,24,122,119,118,24,24,218,71,29,29,0,24,4,4,4,4,4,2,2,2,2,3,3,0,2024-01-05 00:42:00,2
5183,5182,5182,5182,2020,24,217,24,144,2020,73,24,126,120,118,24,24,217,73,28,28,0,24,4,4,4,4,4,4,2,2,2,6,6,0,2024-01-05 00:44:00,0
5203,5204,5204,5204,2023,24,238,24,148,2023,90,24,125,121,118,24,24,238,90,31,31,0,24,7,7,7,7,6,6,2,2,2,4,4,1,2024-01-05 00:46:00,0
5198,5197,5197,5197,2029,24,217,24,146,2029,71,24,125,120,118,24,24,217,71,28,28,0,24,4,4,4,4,4,4,2,2,2,5,5,0,2024-01-05 00:48:00,0
5193,5214,5193,5193,2030,24,261,24,145,2030,116,24,121,119,118,24,24,261,65,28,28,0,24,4,4,3,3,3,2,2,2,2,2,2,0,2024-01-05 00:50:00,52
5182,5183,5183,5183,2032,24,200,24,146,2032,54,24,122,119,119,24,24,200,54,28,28,0,24,4,4,4,4,3,0,2,2,2,3,3,1,2024-01-05 00:52:00,0
5187,5187,5187,5187,2029,24,209,24,149,2029,60,24,126,120,118,24,24,209,60,32,32,0,24,8,8,8,8,8,4,2,2,2,6,6,0,2024-01-05 00:54:00,0
5172,5171,5171,5171,2019,24,207,23,144,2019,63,23,125,122,118,23,23,207,63,27,27,0,23,3,3,3,3,3,8,2,2,2,3,3,0,2024-01-05 00:56:00,0
5200,5200,5200,5200,2035,22,210,23,146,2035,64,23,125,122,119,23,23,210,64,28,28,0,23,4,4,4,4,4,6,2,2,2,3,3,0,2024-01-05 00:58:00,0
5178,5178,5178,5178,2027,24,205,24,148,2027,57,24,122,119,118,24,24,205,57,31,31,0,24,7,7,7,7,7,2,2,2,2,3,3,0,2024-01-05 01:00:00,0
5181,5181,5181,5181,2021,24,313,24,145,2021,168,24,123,122,119,24,24,313,168,28,28,0,24,4,4,4,4,3,6,2,2,2,1,1,1,2024-01-05 01:02:00,0
5147,5148,5148,5148,2014,24,201,24,144,2014,57,24,122,120,117,24,24,201,57,27,27,0,24,4,4,4,4,4,6,2,2,2,2,2,0,2024-01-05 01:04:00,0
5161,5180,5160,5160,2020,24,205,24,145,2020,60,24,120,118,118,24,24,205,60,28,28,4,24,4,4,4,4,3,0,2,2,2,2,2,1,2024-01-05 01:06:00,0
5164,5165,5165,5165,2018,24,200,24,147,2018,53,24,129,121,118,24,24,200,53,31,31,0,24,7,7,7,7,7,6,2,2,2,8,8,0,2024-01-05 01:08:00,0
5191,5192,5191,5191,2029,24,218,24,145,2029,73,24,125,121,118,24,24,218,73,28,28,0,24,4,4,4,4,4,6,2,2,2,4,4,0,2024-01-05 01:10:00,0
5184,5184,5184,5184,2024,24,211,24,144,2024,67,24,123,120,118,24,24,211,67,27,27,0,24,3,3,3,3,3,4,2,2,2,3,3,0,2024-01-05 01:12:00,0
5165,5165,5165,5165,2021,24,199,24,145,2021,54,24,125,121,118,24,24,199,54,28,28,0,24,4,4,4,4,4,6,2,2,2,4,4,0,2024-01-05 01:14:00,0
5189,5189,5189,5189,2026,24,216,24,148,2026,68,24,123,120,118,24,24,216,68,31,31,0,24,7,7,7,7,7,4,2,2,2,3,3,0,2024-01-05 01:16:00,0
5173,5172,5172,5172,2028,24,202,24,145,2028,57,24,123,119,118,24,24,202,57,28,28,0,24,4,4,4,4,3,2,2,2,2,4,4,1,2024-01-05 01:18:00,0
5181,5179,5179,5179,2021,24,218,24,145,2021,73,24,122,122,119,24,24,218,73,28,28,0,24,4,4,4,4,4,6,2,2,2,0,0,0,2024-01-05 01:20:00,0
5187,5190,5190,5190,2026,23,222,23,148,2026,74,23,126,124,119,23,23,222,74,31,31,0,23,7,7,7,7,6,10,2,2,2,2,2,1,2024-01-05 01:22:00,0
5169,5170,5169,5169,2028,23,193,23,145,2028,48,23,121,119,118,23,23,193,48,28,28,0,23,4,4,4,4,4,2,2,2,2,2,2,0,2024-01-05 01:24:00,0
5140,5140,5140,5140,2006,24,216,24,144,2006,72,24,123,119,117,24,24,216,72,28,28,0,24,4,4,4,4,4,4,2,2,2,4,4,0,2024-01-05 01:26:00,0
5179,5178,5178,5178,2014,24,231,24,143,2014,88,24,121,118,117,24,24,231,88,27,27,0,24,3,3,3,3,3,2,2,2,2,3,3,0,2024-01-05 01:28:00,0
5203,5203,5203,5203,2034,24,219,24,150,2034,69,24,124,119,118,24,24,219,69,32,32,0,24,8,8,8,8,8,2,2,2,2,5,5,0,2024-01-05 01:30:00,0
5180,5180,5180,5180,2023,24,214,24,144,2023,70,24,121,119,118,24,24,214,70,27,27,0,24,3,3,3,3,3,2,2,2,2,2,2,0,2024-01-05 01:32:00,0
5192,5193,5193,5193,2026,24,218,24,145,2026,73,24,121,120,118,24,24,218,73,28,28,0,24,4,4,4,4,3,4,2,2,2,1,1,1,2024-01-05 01:34:00,0
5192,5191,5191,5191,2027,24,216,24,148,2027,68,24,126,124,119,24,24,216,68,31,31,0,24,7,7,7,7,7,10,2,2,2,2,2,0,2024-01-05 01:36:00,0
5198,5197,5197,5197,2037,24,203,24,146,2037,57,24,122,119,119,24,24,203,57,28,28,0,24,4,4,4,4,3,0,2,2,2,3,3,1,2024-01-05 01:38:00,0
5182,5183,5183,5183,2024,24,215,24,144,2024,71,24,122,120,118,24,24,215,71,28,28,0,24,4,4,4,4,4,4,2,2,2,2,2,0,2024-01-05 01:40:00,0
